排除,はいじょ,odstranitev,n/vs/adj-no/jlpt-1
排除,はいじょ,zavrniti,n/vs/adj-no/jlpt-1
排除,はいじょ,zavrnitev,n/vs/adj-no/jlpt-1
排除,はいじょ,izključiti,n/vs/adj-no/jlpt-1
排除,はいじょ,izključitev,n/vs/adj-no/jlpt-1
排除,はいじょ,izločitev,n/vs/adj-no/jlpt-1
排水,はいすい,drenaža,n/vs/jlpt-1
排水,はいすい,sušenje,n/vs/jlpt-1
排水,はいすい,izsuševanje,n/vs/jlpt-1
排水,はいすい,drenirati,n/vs/jlpt-1
排水,はいすい,sušiti,n/vs/jlpt-1
排水,はいすい,izsuševati,n/vs/jlpt-1
排斥,はいせき,zavrnitev,n/vs
排斥,はいせき,zavrniti,n/vs
排斥,はいせき,izključitev,n/vs
排斥,はいせき,izključiti,n/vs
排斥,はいせき,bojkot,n/vs
排斥,はいせき,odklonitev,n/vs
排斥,はいせき,izgon,n/vs
敗戦,はいせん,poraz,n/vs/jlpt-1
敗戦,はいせん,"izguba bitke",n/vs/jlpt-1
敗戦,はいせん,izgubiti,n/vs/jlpt-1
敗戦,はいせん,"biti premagan",n/vs/jlpt-1
敗北,はいぼく,poraz,n/vs/vi
敗北,はいぼく,"biti poražen",n/vs/vi
敗北,はいぼく,"biti premagan",n/vs/vi
杯,さかずき,"skodelica za sake",n/jlpt-1
杯,さかづき,"skodelica za sake",n/jlpt-1
盃,さかずき,"skodelica za sake",n
盃,さかづき,"skodelica za sake",n
坏,さかずき,"skodelica za sake",n
坏,さかづき,"skodelica za sake",n
巵,さかずき,"skodelica za sake",n
巵,さかづき,"skodelica za sake",n
卮,さかずき,"skodelica za sake",n
卮,さかづき,"skodelica za sake",n
盞,さかずき,"skodelica za sake",n
盞,さかづき,"skodelica za sake",n
盞,うき,"skodelica za sake",n
觚,さかずき,"skodelica za sake",n
觚,さかづき,"skodelica za sake",n
觴,さかずき,"skodelica za sake",n
觴,さかづき,"skodelica za sake",n
酒盃,さかずき,"skodelica za sake",n
酒盃,さかづき,"skodelica za sake",n
背,せい,"višina (pri človeku)",n/jlpt-3/jlpt-5
背,せい,višina,n/jlpt-3/jlpt-5
背,せい,rast,n/jlpt-3/jlpt-5
背,せい,postava,n/jlpt-3/jlpt-5
脊,せい,"višina (pri človeku)",n
脊,せい,višina,n
脊,せい,rast,n
脊,せい,postava,n
背が高い,せがたかい,"visok (za človeka) , visoke postave",exp/adj-i
背がたかい,せがたかい,"visok (za človeka) , visoke postave",exp/adj-i
せが高い,せがたかい,"visok (za človeka) , visoke postave",exp/adj-i
背く,そむく,"zoperstaviti se",v5k/vi/jlpt-1
背く,そむく,"ne ubogati",v5k/vi/jlpt-1
叛く,そむく,"zoperstaviti se",v5k/vi
叛く,そむく,"ne ubogati",v5k/vi
背後,はいご,hrbet,n/adj-no/jlpt-1
背後,はいご,ozadje,n/adj-no/jlpt-1
背広,せびろ,jopič,n/jlpt-5
背広,せびろ,suknja,n/jlpt-5
背広,セビロ,jopič,n/jlpt-5
背広,セビロ,suknja,n/jlpt-5
脊広,せびろ,jopič,n
脊広,せびろ,suknja,n
脊広,セビロ,jopič,n
脊広,セビロ,suknja,n
背骨,せぼね,hrbtenica,n/adj-no
脊骨,せぼね,hrbtenica,n/adj-no
背ぼね,せぼね,hrbtenica,n/adj-no
背負う,せおう,(o)bremeniti,v5u/vt/vi/jlpt-1/jlpt-2
背負う,せおう,(na)tovoriti,v5u/vt/vi/jlpt-1/jlpt-2
背負う,せおう,(ob)težiti,v5u/vt/vi/jlpt-1/jlpt-2
背負う,せおう,naložiti,v5u/vt/vi/jlpt-1/jlpt-2
背負う,せおう,nakladati,v5u/vt/vi/jlpt-1/jlpt-2
背負う,せおう,naprtiti,v5u/vt/vi/jlpt-1/jlpt-2
背負う,せおう,"oprtati si",v5u/vt/vi/jlpt-1/jlpt-2
背負う,しょう,(o)bremeniti,v5u/vt/vi/jlpt-1/jlpt-2
背負う,しょう,(na)tovoriti,v5u/vt/vi/jlpt-1/jlpt-2
背負う,しょう,(ob)težiti,v5u/vt/vi/jlpt-1/jlpt-2
背負う,しょう,naložiti,v5u/vt/vi/jlpt-1/jlpt-2
背負う,しょう,nakladati,v5u/vt/vi/jlpt-1/jlpt-2
背負う,しょう,naprtiti,v5u/vt/vi/jlpt-1/jlpt-2
背負う,しょう,"oprtati si",v5u/vt/vi/jlpt-1/jlpt-2
脊負う,せおう,(o)bremeniti,v5u/vt/vi
脊負う,せおう,(na)tovoriti,v5u/vt/vi
脊負う,せおう,(ob)težiti,v5u/vt/vi
脊負う,せおう,naložiti,v5u/vt/vi
脊負う,せおう,nakladati,v5u/vt/vi
脊負う,せおう,naprtiti,v5u/vt/vi
脊負う,せおう,"oprtati si",v5u/vt/vi
脊負う,しょう,(o)bremeniti,v5u/vt/vi
脊負う,しょう,(na)tovoriti,v5u/vt/vi
脊負う,しょう,(ob)težiti,v5u/vt/vi
脊負う,しょう,naložiti,v5u/vt/vi
脊負う,しょう,nakladati,v5u/vt/vi
脊負う,しょう,naprtiti,v5u/vt/vi
脊負う,しょう,"oprtati si",v5u/vt/vi
肺炎,はいえん,pljučnica,n/adj-no
配る,くばる,deliti,v5r/vt/jlpt-2
配る,くばる,razdeliti,v5r/vt/jlpt-2
配る,くばる,izročiti,v5r/vt/jlpt-2
賦る,くばる,deliti,v5r/vt
賦る,くばる,razdeliti,v5r/vt
賦る,くばる,izročiti,v5r/vt
配給,はいきゅう,"distribucija {filmov, riža}",n/vs/adj-no/jlpt-1
配給,はいきゅう,racioniranje,n/vs/adj-no/jlpt-1
配給,はいきゅう,distribuirati,n/vs/adj-no/jlpt-1
配給,はいきゅう,razporediti,n/vs/adj-no/jlpt-1
配給,はいきゅう,racionirati,n/vs/adj-no/jlpt-1
配偶者,はいぐうしゃ,soprog,n/jlpt-1
配偶者,はいぐうしゃ,zakonec,n/jlpt-1
配属,はいぞく,"dodelitev {koga na določeno mesto}",n/vs
配属,はいぞく,dodeliti,n/vs
配達,はいたつ,dostava,n/vs/jlpt-3
配達,はいたつ,raznašanje,n/vs/jlpt-3
配達,はいたつ,dostaviti,n/vs/jlpt-3
配達,はいたつ,dostavljati,n/vs/jlpt-3
配置,はいち,položiti,n/vs/jlpt-1
配置,はいち,razporediti,n/vs/jlpt-1
配置,はいち,"pripraviti {zaloge}",n/vs/jlpt-1
配置,はいち,razpored,n/vs/jlpt-1
配置,はいち,razporeditev,n/vs/jlpt-1
配置,はいち,"razvrstitev {sredstev}",n/vs/jlpt-1
配当,はいとう,"delež {na dobičku}",n/vs
配当,はいとう,dividenda,n/vs
配当,はいとう,deliti,n/vs
配布,はいふ,distribucija,n/vs/adj-no/jlpt-1
配布,はいふ,razdelitev,n/vs/adj-no/jlpt-1
配布,はいふ,deliti,n/vs/adj-no/jlpt-1
配布,はいふ,razdeliti,n/vs/adj-no/jlpt-1
配分,はいぶん,dodeliti,n/vs/adj-no/jlpt-1
配分,はいぶん,porazdeliti,n/vs/adj-no/jlpt-1
配分,はいぶん,porazdelitev,n/vs/adj-no/jlpt-1
配分,はいぶん,dodelitev,n/vs/adj-no/jlpt-1
配分,はいぶん,odmera,n/vs/adj-no/jlpt-1
配分,はいぶん,delež,n/vs/adj-no/jlpt-1
配慮,はいりょ,upoštevanje,n/vs/jlpt-1
配慮,はいりょ,skrb,n/vs/jlpt-1
配慮,はいりょ,pozornost,n/vs/jlpt-1
配慮,はいりょ,upoštevati,n/vs/jlpt-1
配慮,はいりょ,"skrbeti za",n/vs/jlpt-1
配慮,はいりょ,"pomisliti na",n/vs/jlpt-1
配列,はいれつ,razvrstiti,n/vs/jlpt-1
配列,はいれつ,razporediti,n/vs/jlpt-1
配列,はいれつ,razvrstitev,n/vs/jlpt-1
配列,はいれつ,razporeditev,n/vs/jlpt-1
排列,はいれつ,razvrstiti,n/vs
排列,はいれつ,razporediti,n/vs
排列,はいれつ,razvrstitev,n/vs
排列,はいれつ,razporeditev,n/vs
倍,ばい,"(Msr) -krat",n/suf/jlpt-4
倍,ばい,"-kratna količina {mera za kratnost}",n/suf/jlpt-4
倍,ばい,"(Msr) krat",n/suf/jlpt-4
倍,ばい,"-kratna količina",n/suf/jlpt-4
倍,ばい,"-kratna velikost",n/suf/jlpt-4
倍率,ばいりつ,povečava,n/jlpt-1
倍率,ばいりつ,"moč povečave",n/jlpt-1
倍率,ばいりつ,kratnost,n/jlpt-1
媒体,ばいたい,medij,n
梅,うめ,"sliva (drevo)",n/jlpt-3
梅,むめ,"sliva (drevo)",n/jlpt-3
梅,ウメ,"sliva (drevo)",n/jlpt-3
楳,うめ,"sliva (drevo)",n
楳,むめ,"sliva (drevo)",n
楳,ウメ,"sliva (drevo)",n
梅干し,うめぼし,"nasoljena sliva",n
梅干し,うめぼし,"posušena sliva",n
梅干,うめぼし,"nasoljena sliva",n/jlpt-1
梅干,うめぼし,"posušena sliva",n/jlpt-1
買いかぶる,かいかぶる,preceniti,v5r/vt
買いかぶる,かいかぶる,precenjevati,v5r/vt
買いかぶる,かいかぶる,"predrago plačati",v5r/vt
買い被る,かいかぶる,preceniti,v5r/vt
買い被る,かいかぶる,precenjevati,v5r/vt
買い被る,かいかぶる,"predrago plačati",v5r/vt
買う,かう,kupiti,v5u/vt/jlpt-5
買収,ばいしゅう,nabava,n/vs
買収,ばいしゅう,nakup,n/vs
買収,ばいしゅう,odkup,n/vs
買収,ばいしゅう,kupiti,n/vs
買収,ばいしゅう,odkupiti,n/vs
売り切れ,うりきれ,razprodano,adj-no/n/jlpt-2
売切れ,うりきれ,razprodano,adj-no/n
売切,うりきれ,razprodano,adj-no/n
売る,うる,prodati,v5r/vt/jlpt-5
売る,うる,prodajati,v5r/vt/jlpt-5
売れる,うれる,"prodajati se",v1/vi/jlpt-3
売れる,うれる,"moči se prodajati",v1/vi/jlpt-3
売店,ばいてん,trgovina,n/jlpt-2
売店,ばいてん,stojnica,n/jlpt-2
売買,ばいばい,"nakup in prodaja",n/vs/jlpt-2
売買,ばいばい,trgovina,n/vs/jlpt-2
賠償,ばいしょう,povračilo,n/vs/jlpt-1
賠償,ばいしょう,odškodnina,n/vs/jlpt-1
賠償,ばいしょう,povrniti,n/vs/jlpt-1
賠償,ばいしょう,poplačati,n/vs/jlpt-1
賠償,ばいしょう,"izplačati odškodnino",n/vs/jlpt-1
すき焼き,すきやき,sukijaki,n
すき焼き,スキヤキ,sukijaki,n
すき焼,すきやき,sukijaki,n
すき焼,スキヤキ,sukijaki,n
鋤焼き,すきやき,sukijaki,n
鋤焼き,スキヤキ,sukijaki,n
鋤焼,すきやき,sukijaki,n
鋤焼,スキヤキ,sukijaki,n
剥焼,すきやき,sukijaki,n
剥焼,スキヤキ,sukijaki,n
寿喜焼,すきやき,sukijaki,n
寿喜焼,スキヤキ,sukijaki,n
博愛,はくあい,filantropija,n/adj-no
博愛,はくあい,človekoljubje,n/adj-no
博愛,はくあい,dobrodelnost,n/adj-no
博愛,はくあい,dobrohotnost,n/adj-no
博学,はくがく,učenost,n/adj-na/adj-no
博士,はかせ,doktor,n/n-suf/col/jlpt-3
博物館,はくぶつかん,muzej,n/jlpt-3
博覧会,はくらんかい,sejem,n
博覧会,はくらんかい,razstava,n
拍手,はくしゅ,"ploskanje z rokami",n/vs/jlpt-3
拍手,はくしゅ,ploskati,n/vs/jlpt-3
泊まる,とまる,prenočiti,v5r/vi/jlpt-4
泊る,とまる,prenočiti,v5r/vi
白,しろ,"bela barva",n/jlpt-5
白い,しろい,bel,adj-i/jlpt-5
白バイ,しろバイ,"policijski motor",n
白バイ,しろバイ,"policija na motorjih",n
白書,はくしょ,"bela knjiga",n
白状,はくじょう,izpoved,n/vs/jlpt-1
白状,はくじょう,priznanje,n/vs/jlpt-1
白状,はくじょう,priznati,n/vs/jlpt-1
白人,はくじん,belec,n/adj-no
白鳥,はくちょう,labod,n
白鳥,しろとり,labod,n
白鳥,しらとり,labod,n
白鳥,ハクチョウ,labod,n
白熱,はくねつ,žarjenje,n/vs/adj-no
白熱,はくねつ,sevanje,n/vs/adj-no
白熱,はくねつ,razbeljenost,n/vs/adj-no
白熱,はくねつ,"fig. huda jeza",n/vs/adj-no
薄い,うすい,"redek {tekočina, blago ipd.}",adj-i/jlpt-5
薄い,うすい,voden,adj-i/jlpt-5
薄い,うすい,razredčen,adj-i/jlpt-5
薄い,うすい,"medel {okus}",adj-i/jlpt-5
薄暗い,うすぐらい,temen,adj-i/jlpt-2
薄暗い,うすぐらい,otožen,adj-i/jlpt-2
薄暗い,うすぐらい,mrk,adj-i/jlpt-2
薄暗い,うすぐらい,bedast,adj-i/jlpt-2
うす暗い,うすぐらい,temen,adj-i
うす暗い,うすぐらい,otožen,adj-i
うす暗い,うすぐらい,mrk,adj-i
うす暗い,うすぐらい,bedast,adj-i
薄弱,はくじゃく,slabost,adj-na/n/jlpt-1
薄弱,はくじゃく,pomanjkljivost,adj-na/n/jlpt-1
薄弱,はくじゃく,nemoč,adj-na/n/jlpt-1
薄弱,はくじゃく,slaboten,adj-na/n/jlpt-1
薄弱,はくじゃく,pomanjkljiv,adj-na/n/jlpt-1
薄弱,はくじゃく,nemočen,adj-na/n/jlpt-1
薄着,うすぎ,"lahko oblečen",n/vs/adj-no
薄着,うすぎ,tanko,n/vs/adj-no
薄着,うすぎ,"borno oblečen",n/vs/adj-no
迫る,せまる,"približevati se (čas), prihajati bližje",v5r/vi/vt/jlpt-2
迫る,せまる,stisniti,v5r/vi/vt/jlpt-2
迫る,せまる,pritisniti,v5r/vi/vt/jlpt-2
迫る,せる,"približevati se (čas), prihajati bližje",v5r/vi/vt/jlpt-2
迫る,せる,stisniti,v5r/vi/vt/jlpt-2
迫る,せる,pritisniti,v5r/vi/vt/jlpt-2
逼る,せまる,"približevati se (čas), prihajati bližje",v5r/vi/vt
逼る,せまる,stisniti,v5r/vi/vt
逼る,せまる,pritisniti,v5r/vi/vt
迫害,はくがい,preganjanje,n/vs/jlpt-1
迫害,はくがい,pregon,n/vs/jlpt-1
迫害,はくがい,preganjati,n/vs/jlpt-1
迫力,はくりょく,sila,n
迫力,はくりょく,moč,n
迫力,はくりょく,intenzivnost,n
爆撃,ばくげき,bombardirati,n/vs
爆撃,ばくげき,bombardiranje,n/vs
爆撃,ばくげき,"bombni napad",n/vs
爆弾,ばくだん,bomba,n/uk/jlpt-1
爆弾,ばくだん,razstrelivo,n/uk/jlpt-1
爆弾,バクダン,bomba,n/uk/jlpt-1
爆弾,バクダン,razstrelivo,n/uk/jlpt-1
爆破,ばくは,razstrelitev,n/vs/jlpt-1
爆破,ばくは,razstreliti,n/vs/jlpt-1
爆発,ばくはつ,eksplozija,n/vs/jlpt-3
爆発,ばくはつ,erupcija,n/vs/jlpt-3
爆発,ばくはつ,izbruh,n/vs/jlpt-3
爆発,ばくはつ,eksplodirati,n/vs/jlpt-3
爆発的,ばくはつてき,eksploziven,adj-na
爆発的,ばくはつてき,"ogromen {odziv}",adj-na
爆発物,ばくはつぶつ,eksploziv,n
爆発物,ばくはつぶつ,bomba,n
縛る,しばる,povezati,v5r/vt/jlpt-2
縛る,しばる,vezati,v5r/vt/jlpt-2
縛る,しばる,zvezati,v5r/vt/jlpt-2
縛る,しばる,zavezati,v5r/vt/jlpt-2
莫大,ばくだい,"{+の} ogromen",adj-na/n/jlpt-3
ばく大,ばくだい,"{+の} ogromen",adj-na/n
麦,むぎ,"žito (splošen pojem)",n
麦,むぎ,pšenica,n
麦,むぎ,ječmen,n
麦,むぎ,oves,n
麦,むぎ,rz,n
箸,はし,"palčke (jedilno orodje)",n/jlpt-2
畑,はたけ,polje,n/suf/col/jlpt-3
畑,はた,polje,n/suf/col/jlpt-3
畠,はたけ,polje,n/suf/col
畠,はた,polje,n/suf/col
八つ当たり,やつあたり,"izbruh jeze",n/vs
八つあたり,やつあたり,"izbruh jeze",n/vs
八つ当り,やつあたり,"izbruh jeze",n/vs
八月,はちがつ,avgust,n-adv
８月,はちがつ,avgust,n-adv
八日,ようか,"osmi dan v mesecu",n/jlpt-5
八日,ようか,"osem dni",n/jlpt-5
８日,ようか,"osmi dan v mesecu",n
８日,ようか,"osem dni",n
八百屋,やおや,branjevec,n/jlpt-5
鉢,はち,skleda,n/jlpt-2
発する,はっする,"sprožiti {pištolo}",vs-s/vt/vi
発する,はっする,oddajati,vs-s/vt/vi
発育,はついく,"(fizična) rast",n/vs/jlpt-1
発育,はついく,razvoj,n/vs/jlpt-1
発育,はついく,"(telesni) razvoj",n/vs/jlpt-1
発育,はついく,rast,n/vs/jlpt-1
発音,はつおん,izgovarjati,n/vs/jlpt-4
発音,はつおん,izgovorjava,n/vs/jlpt-4
発火,はっか,vžig,n/vs
発火,はっか,izgorevanje,n/vs
発火,はっか,gorenje,n/vs
発火,はっか,zagoreti,n/vs
発芽,はつが,"nenadna rast",n/vs/jlpt-1
発芽,はつが,poganjek,n/vs/jlpt-1
発芽,はつが,klitje,n/vs/jlpt-1
発芽,はつが,kalitev,n/vs/jlpt-1
発覚,はっかく,odkritje,n/vs
発覚,はっかく,odkriti,n/vs
発覚,はっかく,"prikazati se",n/vs
発覚,はっかく,razkrinkanje,n/vs
発揮,はっき,demonstracija,n/vs/jlpt-2
発揮,はっき,dokazovanje,n/vs/jlpt-2
発揮,はっき,uporaba,n/vs/jlpt-2
発揮,はっき,pokazati,n/vs/jlpt-2
発揮,はっき,"izkazati {talent}",n/vs/jlpt-2
発揮,はっき,uporabljati,n/vs/jlpt-2
発揮,はっき,"izkoristiti {sposobnosti, talent ipd.}",n/vs/jlpt-2
発掘,はっくつ,izkopavanje,n/vs/jlpt-1
発掘,はっくつ,izkopavati,n/vs/jlpt-1
発見,はっけん,odkritje,n/vs/jlpt-3
発見,はっけん,odkriti,n/vs/jlpt-3
発言,はつげん,govor,n/vs/jlpt-1
発言,はつげん,izgovor,n/vs/jlpt-1
発言,はつげん,povedati,n/vs/jlpt-1
発言,はつげん,"izreči se",n/vs/jlpt-1
発行,はっこう,izdaja,n/vs/jlpt-3
発行,はっこう,publikacija,n/vs/jlpt-3
発行,はっこう,objava,n/vs/jlpt-3
発行,はっこう,natisniti,n/vs/jlpt-3
発行,はっこう,"izdati {potrdilo,revijo}",n/vs/jlpt-3
発作,ほっさ,napad,n/vs/adj-no/jlpt-1
発作,ほっさ,krč,n/vs/adj-no/jlpt-1
発作,ほっさ,kriza,n/vs/adj-no/jlpt-1
発散,はっさん,sproščati,n/vs
発散,はっさん,širiti,n/vs
発散,はっさん,proizvajati,n/vs
発散,はっさん,oddajati,n/vs
発散,はっさん,izpuhtevati,n/vs
発散,はっさん,izhlapevati,n/vs
発射,はっしゃ,streljanje,n/vs/sl/jlpt-2
発射,はっしゃ,streljati,n/vs/sl/jlpt-2
発車,はっしゃ,"odhod {vozila}",n/vs/jlpt-3
発車,はっしゃ,"odpotovati {vozilo}",n/vs/jlpt-3
発信,はっしん,prenos,n/vs
発信,はっしん,pošiljati,n/vs
発信,はっしん,razposlati,n/vs
発信,はっしん,razpečati,n/vs
発信,はっしん,pošiljanje,n/vs
発生,はっせい,dogodek,n/vs/adj-no/jlpt-1
発生,はっせい,pripetljaj,n/vs/adj-no/jlpt-1
発生,はっせい,"zgoditi se",n/vs/adj-no/jlpt-1
発生,はっせい,"pojaviti se",n/vs/adj-no/jlpt-1
発想,はっそう,misel,n/vs/jlpt-2
発想,はっそう,konceptualizacija,n/vs/jlpt-2
発想,はっそう,"način mišljenja",n/vs/jlpt-2
発送,はっそう,pošiljanje,n/vs
発送,はっそう,odpošiljanje,n/vs
発送,はっそう,špedicija,n/vs
発送,はっそう,pošiljati,n/vs
発送,はっそう,poslati,n/vs
発送,はっそう,odposlati,n/vs
発送,はっそう,odpraviti,n/vs
発達,はったつ,razvoj,n/vs/jlpt-3
発達,はったつ,rast,n/vs/jlpt-3
発達,はったつ,"razvijati se",n/vs/jlpt-3
発達,はったつ,"razviti se",n/vs/jlpt-3
発達,はったつ,rasti,n/vs/jlpt-3
発端,ほったん,začetek,n
発着,はっちゃく,"prihod in odhod",n/vs
はっ着,はっちゃく,"prihod in odhod",n/vs
発展,はってん,rast,n/vs/jlpt-3
発展,はってん,razvoj,n/vs/jlpt-3
発展,はってん,razširitev,n/vs/jlpt-3
発展,はってん,ekspanzija,n/vs/jlpt-3
発展,はってん,napredek,n/vs/jlpt-3
発展,はってん,"razviti se",n/vs/jlpt-3
発展,はってん,"razvijati se",n/vs/jlpt-3
発展中,はってんちゅう,"v razvoju",n/adj-no
発展途上国,はってんとじょうこく,"država v razvoju",n
発電,はつでん,"proizvajati elektriko",n/vs/adj-no/obs/jlpt-2
発電,はつでん,"proizvodnja elektrike",n/vs/adj-no/obs/jlpt-2
發電,はつでん,"proizvajati elektriko",n/vs/adj-no/obs
發電,はつでん,"proizvodnja elektrike",n/vs/adj-no/obs
発熱,はつねつ,"proizvajanje toplote",n/vs/adj-no
発熱,はつねつ,"proizvajati toploto",n/vs/adj-no
発売,はつばい,prodaja,n/vs/jlpt-2
発売,はつばい,prodajati,n/vs/jlpt-2
発表,はっぴょう,objava,n/vs/jlpt-3
発表,はっぴょう,predstavitev,n/vs/jlpt-3
発表,はっぴょう,izdaja,n/vs/jlpt-3
発表,はっぴょう,objaviti,n/vs/jlpt-3
発表,はっぴょう,predstaviti,n/vs/jlpt-3
発病,はつびょう,"izbruhniti bolezen",n/vs/jlpt-1
発病,はつびょう,"pojaviti se bolezen",n/vs/jlpt-1
発病,はつびょう,"izbruh bolezni",n/vs/jlpt-1
発明,はつめい,izum,n/vs/adj-na/arch/jlpt-3
発明,はつめい,iznajdba,n/vs/adj-na/arch/jlpt-3
発明,はつめい,izumiti,n/vs/adj-na/arch/jlpt-3
発明,はつめい,iznajti,n/vs/adj-na/arch/jlpt-3
髪,かみ,las,n/jlpt-4
髪,かみ,lasje,n/jlpt-4
髪,かみ,dlaka,n/jlpt-4
髮,かみ,las,n
髮,かみ,lasje,n
髮,かみ,dlaka,n
髪の毛,かみのけ,las,exp/n/jlpt-3
髪の毛,かみのけ,lasje,exp/n/jlpt-3
罰,ばち,kazen,n/jlpt-1
罰,ばち,prekletstvo,n/jlpt-1
罰則,ばっそく,"kaznivo ravnanje",n
抜かす,ぬかす,preskočiti,v5s/vt/vulg/jlpt-1
抜かす,ぬかす,izpustiti,v5s/vt/vulg/jlpt-1
抜かす,ぬかす,opustiti,v5s/vt/vulg/jlpt-1
吐かす,ぬかす,preskočiti,v5s/vt/vulg
吐かす,ぬかす,izpustiti,v5s/vt/vulg
吐かす,ぬかす,opustiti,v5s/vt/vulg
抜ける,ぬける,odpasti,v1/vi/vt/jlpt-3
抜ける,ぬける,"priti ven",v1/vi/vt/jlpt-3
抜ける,ぬける,manjkati,v1/vi/vt/jlpt-3
抜ける,ぬける,"biti izpuščen",v1/vi/vt/jlpt-3
脱ける,ぬける,odpasti,v1/vi/vt
脱ける,ぬける,"priti ven",v1/vi/vt
脱ける,ぬける,manjkati,v1/vi/vt
脱ける,ぬける,"biti izpuščen",v1/vi/vt
抜け出す,ぬけだす,"zdrsniti ven",v5s/vi/jlpt-1
抜け出す,ぬけだす,"izmuzniti se",v5s/vi/jlpt-1
抜けだす,ぬけだす,"zdrsniti ven",v5s/vi
抜けだす,ぬけだす,"izmuzniti se",v5s/vi
脱け出す,ぬけだす,"zdrsniti ven",v5s/vi
脱け出す,ぬけだす,"izmuzniti se",v5s/vi
抜群,ばつぐん,"{+の} odličen",adj-no/adj-na/n
抜群,ばつぐん,"{+の} briljanten",adj-no/adj-na/n
抜群,ばつぐん,"{+の} brez primere",adj-no/adj-na/n
抜群,ばつぐん,"{+の} edinstven",adj-no/adj-na/n
抜群,はっぐん,"{+の} odličen",adj-no/adj-na/n
抜群,はっぐん,"{+の} briljanten",adj-no/adj-na/n
抜群,はっぐん,"{+の} brez primere",adj-no/adj-na/n
抜群,はっぐん,"{+の} edinstven",adj-no/adj-na/n
抜群,バツグン,"{+の} odličen",adj-no/adj-na/n
抜群,バツグン,"{+の} briljanten",adj-no/adj-na/n
抜群,バツグン,"{+の} brez primere",adj-no/adj-na/n
抜群,バツグン,"{+の} edinstven",adj-no/adj-na/n
伴う,ともなう,spremljati,v5u/vi/vt/jlpt-1
伴なう,ともなう,spremljati,v5u/vi/vt
判,はん,pečat,n/n-suf/jlpt-1
判,はん,znamka,n/n-suf/jlpt-1
判,はん,monogram,n/n-suf/jlpt-1
判,はん,podpis,n/n-suf/jlpt-1
判,はん,sodba,n/n-suf/jlpt-1
判,ばん,pečat,n/n-suf/jlpt-1
判,ばん,znamka,n/n-suf/jlpt-1
判,ばん,monogram,n/n-suf/jlpt-1
判,ばん,podpis,n/n-suf/jlpt-1
判,ばん,sodba,n/n-suf/jlpt-1
判決,はんけつ,sodba,n/vs/adj-no/jlpt-1
判決,はんけつ,odločitev,n/vs/adj-no/jlpt-1
判決,はんけつ,"sodni odlok",n/vs/adj-no/jlpt-1
判決,はんけつ,odredba,n/vs/adj-no/jlpt-1
判子,はんこ,žig,n/uk/jlpt-2
判子,ハンコ,žig,n/uk/jlpt-2
判事,はんじ,sodnik,n/jlpt-2
判断,はんだん,presoditi,n/vs/jlpt-3
判断,はんだん,soditi,n/vs/jlpt-3
判断,はんだん,odločiti,n/vs/jlpt-3
判断,はんだん,presoja,n/vs/jlpt-3
判断,はんだん,sodba,n/vs/jlpt-3
判断,はんだん,odločitev,n/vs/jlpt-3
判断,はんだん,mnenje,n/vs/jlpt-3
判定,はんてい,odločitev,n/vs/jlpt-1
判定,はんてい,razsodba,n/vs/jlpt-1
判定,はんてい,odločiti,n/vs/jlpt-1
判定,はんてい,razsoditi,n/vs/jlpt-1
判明,はんめい,razjasnitev,n/vs
判明,はんめい,odkritje,n/vs
判明,はんめい,dokazati,n/vs
判明,はんめい,identificirati,n/vs
判明,はんめい,potrditi,n/vs
半,はん,pol,n/n-pref/n-suf/arch/jlpt-5
半ば,なかば,"na pol",n-adv/n/n-suf/jlpt-3
半ば,なかば,delno,n-adv/n/n-suf/jlpt-3
半ば,なかば,"na sredini",n-adv/n/n-suf/jlpt-3
半数,はんすう,polovica,n/adj-no
半数,はんすう,"polovica števila",n/adj-no
半端,はんぱ,fragment,n/adj-na/jlpt-1
半端,はんぱ,odlomek,n/adj-na/jlpt-1
半端,はんぱ,ostanek,n/adj-na/jlpt-1
半端,はんぱ,nepopoln,n/adj-na/jlpt-1
半端,はんぱ,nepopolnost,n/adj-na/jlpt-1
半導体,はんどうたい,polprevodnik,n/adj-no
半分,はんぶん,polovica,n-adv/n/jlpt-5
半分,はんぶん,pol,n-adv/n/jlpt-5
反る,そる,"zviti se",v5r/vi/jlpt-2
反る,そる,"izkriviti se {les itd.}",v5r/vi/jlpt-2
反応,はんのう,reakcija,n/vs/jlpt-1
反応,はんのう,efekt,n/vs/jlpt-1
反応,はんのう,odziv,n/vs/jlpt-1
反応,はんおう,reakcija,n/vs/jlpt-1
反応,はんおう,efekt,n/vs/jlpt-1
反応,はんおう,odziv,n/vs/jlpt-1
反響,はんきょう,odmev,n/vs/jlpt-1
反響,はんきょう,odziv,n/vs/jlpt-1
反響,はんきょう,rezonanca,n/vs/jlpt-1
反撃,はんげき,protinapad,n/vs/jlpt-1
反撃,はんげき,"nasprotni udarec",n/vs/jlpt-1
反撃,はんげき,protiofenziva,n/vs/jlpt-1
反抗,はんこう,odpor,n/vs/jlpt-3
反抗,はんこう,neposlušnost,n/vs/jlpt-3
反抗,はんこう,uporništvo,n/vs/jlpt-3
反抗,はんこう,kljubovanje,n/vs/jlpt-3
反抗,はんこう,upor,n/vs/jlpt-3
反抗,はんこう,vstaja,n/vs/jlpt-3
反作用,はんさよう,odziv,n
反作用,はんさよう,reakcija,n
